time,setpoint,position,following_err,t_ms
1900-01-01 08:37:47.264996,49.7,49.49,0.21000000000000085,29871
1900-01-01 08:37:47.365832,49.8,49.7,0.09999999999999432,29972
1900-01-01 08:37:47.466844,49.9,49.97,0.07000000000000028,30073
1900-01-01 08:37:47.567863,50.0,50.16,0.1599999999999966,30174
1900-01-01 08:37:47.668768,49.9,50.28,0.38000000000000256,30275
1900-01-01 08:37:47.769708,49.8,50.36,0.5600000000000023,30376
1900-01-01 08:37:47.870651,49.7,50.41,0.7099999999999937,30477
1900-01-01 08:37:47.971275,49.6,50.44,0.8399999999999963,30578
1900-01-01 08:37:48.071606,49.5,50.5,1.0,30678
1900-01-01 08:37:48.171877,49.4,50.29,0.8900000000000006,30778
1900-01-01 08:37:48.272575,49.3,50.17,0.8700000000000045,30879
1900-01-01 08:37:48.373006,49.2,50.05,0.8499999999999943,30980
1900-01-01 08:37:48.473939,49.1,49.6,0.5,31080
1900-01-01 08:37:48.574880,49.0,49.39,0.39000000000000057,31181
1900-01-01 08:37:48.676139,48.9,49.39,0.490000000000002,31283
1900-01-01 08:37:48.776909,48.8,49.32,0.5200000000000031,31383
1900-01-01 08:37:48.878061,48.7,49.24,0.5399999999999991,31485
1900-01-01 08:37:48.978355,48.6,49.14,0.5399999999999991,31585
1900-01-01 08:37:49.079493,48.5,48.9,0.3999999999999986,31686
1900-01-01 08:37:49.180441,48.4,48.68,0.28000000000000114,31787
1900-01-01 08:37:49.281795,48.3,48.47,0.1700000000000017,31888
1900-01-01 08:37:49.382838,48.2,48.39,0.18999999999999773,31989
1900-01-01 08:37:49.483817,48.1,48.27,0.1700000000000017,32090
1900-01-01 08:37:49.584759,48.0,48.06,0.060000000000002274,32191
1900-01-01 08:37:49.685748,47.9,48.12,0.21999999999999886,32292
1900-01-01 08:37:49.786339,47.8,47.98,0.17999999999999972,32393
1900-01-01 08:37:49.886655,47.7,47.83,0.12999999999999545,32493
1900-01-01 08:37:49.987375,47.6,47.64,0.03999999999999915,32594
1900-01-01 08:37:50.088335,47.5,47.66,0.1599999999999966,32695
1900-01-01 08:37:50.189256,47.4,47.66,0.259999999999998,32796
1900-01-01 08:37:50.289908,47.3,47.93,0.6300000000000026,32896
1900-01-01 08:37:50.390983,47.2,47.33,0.12999999999999545,32997
1900-01-01 08:37:50.491972,47.1,47.1,0.0,33098
1900-01-01 08:37:50.592558,47.0,46.84,0.1599999999999966,33199
1900-01-01 08:37:50.693095,46.9,46.82,0.0799999999999983,33300
1900-01-01 08:37:50.794258,46.8,47.15,0.3500000000000014,33401
1900-01-01 08:37:50.895516,46.7,46.74,0.03999999999999915,33502
1900-01-01 08:37:50.995897,46.6,46.6,0.0,33602
1900-01-01 08:37:51.097100,46.5,46.55,0.04999999999999716,33704
1900-01-01 08:37:51.198322,46.4,46.48,0.0799999999999983,33805
1900-01-01 08:37:51.298667,46.3,46.79,0.490000000000002,33905
1900-01-01 08:37:51.399220,46.2,46.18,0.020000000000003126,34006
1900-01-01 08:37:51.499485,46.1,45.91,0.19000000000000483,34106
1900-01-01 08:37:51.600230,46.0,45.74,0.259999999999998,34207
1900-01-01 08:37:51.701630,45.9,45.67,0.22999999999999687,34308
1900-01-01 08:37:51.802363,45.8,45.67,0.12999999999999545,34409
1900-01-01 08:37:51.903339,45.7,45.65,0.05000000000000426,34510
1900-01-01 08:37:52.004305,45.6,45.67,0.07000000000000028,34611
1900-01-01 08:37:52.104774,45.5,45.7,0.20000000000000284,34711
1900-01-01 08:37:52.206068,45.4,45.69,0.28999999999999915,34813
1900-01-01 08:37:52.306648,45.3,45.41,0.10999999999999943,34913
1900-01-01 08:37:52.407447,45.2,45.19,0.010000000000005116,35014
1900-01-01 08:37:52.508367,45.1,45.53,0.4299999999999997,35115
1900-01-01 08:37:52.609314,45.0,44.92,0.0799999999999983,35216
1900-01-01 08:37:52.709825,44.9,44.85,0.04999999999999716,35316
1900-01-01 08:37:52.811245,44.8,44.75,0.04999999999999716,35418
1900-01-01 08:37:52.912053,44.7,44.67,0.030000000000001137,35519
1900-01-01 08:37:53.012590,44.6,44.51,0.09000000000000341,35619
1900-01-01 08:37:53.113735,44.5,44.33,0.1700000000000017,35720
1900-01-01 08:37:53.214168,44.4,44.38,0.01999999999999602,35821
1900-01-01 08:37:53.315229,44.3,44.38,0.0800000000000054,35922
1900-01-01 08:37:53.416057,44.2,44.39,0.18999999999999773,36023
1900-01-01 08:37:53.517083,44.1,44.24,0.14000000000000057,36124
1900-01-01 08:37:53.618117,44.0,44.19,0.18999999999999773,36225
1900-01-01 08:37:53.719160,43.9,43.97,0.07000000000000028,36326
1900-01-01 08:37:53.820189,43.8,43.78,0.01999999999999602,36427
1900-01-01 08:37:53.920664,43.7,43.76,0.05999999999999517,36527
1900-01-01 08:37:54.021229,43.6,43.85,0.25,36628
1900-01-01 08:37:54.122235,43.5,43.29,0.21000000000000085,36729
1900-01-01 08:37:54.223196,43.4,43.24,0.1599999999999966,36830
1900-01-01 08:37:54.324301,43.3,43.29,0.00999999999999801,36931
1900-01-01 08:37:54.425288,43.2,43.25,0.04999999999999716,37032
1900-01-01 08:37:54.525964,43.1,43.2,0.10000000000000142,37132
1900-01-01 08:37:54.626456,43.0,43.05,0.04999999999999716,37233
1900-01-01 08:37:54.726836,42.9,42.9,0.0,37333
1900-01-01 08:37:54.827842,42.8,43.22,0.4200000000000017,37434
1900-01-01 08:37:54.928886,42.7,43.13,0.4299999999999997,37535
1900-01-01 08:37:55.029903,42.6,42.46,0.14000000000000057,37636
1900-01-01 08:37:55.131129,42.5,42.74,0.240000000000002,37738
1900-01-01 08:37:55.231732,42.4,42.32,0.0799999999999983,37838
1900-01-01 08:37:55.332620,42.3,42.23,0.07000000000000028,37939
1900-01-01 08:37:55.433678,42.2,42.28,0.0799999999999983,38040
1900-01-01 08:37:55.534628,42.1,42.37,0.269999999999996,38141
1900-01-01 08:37:55.635348,42.0,42.28,0.28000000000000114,38242
1900-01-01 08:37:55.736596,41.9,42.17,0.2700000000000031,38343
1900-01-01 08:37:55.837377,41.8,42.42,0.6200000000000045,38444
1900-01-01 08:37:55.938360,41.7,42.1,0.3999999999999986,38545
1900-01-01 08:37:56.039351,41.6,41.69,0.0899999999999963,38646
1900-01-01 08:37:56.140381,41.5,40.92,0.5799999999999983,38747
1900-01-01 08:37:56.241577,41.4,40.16,1.240000000000002,38848
1900-01-01 08:37:56.342908,41.3,40.6,0.6999999999999957,38949
1900-01-01 08:37:56.443681,41.2,40.67,0.5300000000000011,39050
1900-01-01 08:37:56.544233,41.1,40.81,0.28999999999999915,39151
1900-01-01 08:37:56.645150,41.0,41.33,0.3299999999999983,39252
1900-01-01 08:37:56.746184,40.9,41.3,0.3999999999999986,39353
